haplotype,jaccard,union,total_ref,pop,mutual,total,seqID,unique_ref_motifs,shared_with_ref_perc
HG00621.maternal,0.0280791609149433,310052,10918,EAS,8706,307840,chr14,10918,79.73987909873603
HG00621.maternal,0.01293950449823405,308899,5056,EAS,3997,307840,chr21,5056,79.05458860759494
HG00621.maternal,0.04875729303210219,311256,18592,EAS,15176,307840,chr11,18592,81.62650602409639
HG00621.maternal,0.04446897599376913,310711,16688,EAS,13817,307840,chr3,16688,82.79602109300096
HG00621.maternal,0.03640481927710843,311250,14741,EAS,11331,307840,chr12,14741,76.86724102842412
HG00621.maternal,0.043922749193285295,309589,15347,EAS,13598,307840,chr16,15347,88.60363588975044
HG00621.maternal,0.03733094784632847,311886,15689,EAS,11643,307840,chr9,15689,74.21123079864873
HG00621.maternal,1.2993720784430924e-05,307841,5,EAS,4,307840,chrM,5,80.0
HG00621.maternal,0.06233769564687702,311914,23518,EAS,19444,307840,chr2,23518,82.67709839272047
HG00621.maternal,0.0348881475793807,309962,12936,EAS,10814,307840,chr4,12936,83.59616573902288
HG00621.maternal,0.034362637821717903,311181,14034,EAS,10693,307840,chr8,14034,76.19352999857489
HG00621.maternal,0.040656097285615214,310015,14779,EAS,12604,307840,chr6,14779,85.28317206847554
HG01071.maternal,0.042886053559958816,309821,15028,AMR,13287,308080,chr5,15028,88.41495874367847
HG01071.maternal,0.030115068847372164,309380,10617,AMR,9317,308080,chr22,10617,87.75548648394086
HG01071.maternal,0.0205084252401436,309190,7451,AMR,6341,308080,chr13,7451,85.10267078244532
HG01071.maternal,0.046348174489516794,310735,17057,AMR,14402,308080,chr7,17057,84.43454300287272
HG01071.maternal,0.02790705153976039,310925,11522,AMR,8677,308080,chr20,11522,75.30810623155702
HG01071.maternal,0.01771878695452695,309502,6906,AMR,5484,308080,chr18,6906,79.4092093831451
HG01071.maternal,0.027165561079019178,310393,10745,AMR,8432,308080,chr15,10745,78.47370870172173
HG01071.maternal,0.04689762798508781,311423,17948,AMR,14605,308080,chr17,17948,81.37396924448406
HG01071.maternal,0.04894574214309729,312305,19511,AMR,15286,308080,chr19,19511,78.34554866485573
HG01071.maternal,0.04814754894030092,309050,15850,AMR,14880,308080,chr10,15850,93.8801261829653
HG01071.maternal,0.08315192474776459,311911,29767,AMR,25936,308080,chr1,29767,87.13004333658078
HG01071.maternal,0.03322871422139736,308739,10918,AMR,10259,308080,chr14,10918,93.96409598827624
HG01071.maternal,0.014254943560011012,308735,5056,AMR,4401,308080,chr21,5056,87.04509493670886
HG01071.maternal,0.05591973417115964,309372,18592,AMR,17300,308080,chr11,18592,93.05077452667814
HG01071.maternal,0.046602235850303084,310307,16688,AMR,14461,308080,chr3,16688,86.65508149568552
HG01071.maternal,0.043758709548089636,309287,14741,AMR,13534,308080,chr12,14741,91.81195305610203
HG01071.maternal,0.03855564832059598,311420,15347,AMR,12007,308080,chr16,15347,78.23678894898026
HG01071.maternal,0.043100476495774684,310391,15689,AMR,13378,308080,chr9,15689,85.26993434890687
HG01071.maternal,3.2458680100232404e-06,308084,5,AMR,1,308080,chrM,5,20.0
HG01071.maternal,0.06837168991259017,310377,23518,AMR,21221,308080,chr2,23518,90.23301301131049
HG01071.maternal,0.039674057376783714,308766,12936,AMR,12250,308080,chr4,12936,94.6969696969697
HG01071.maternal,0.03897017082107653,310032,14034,AMR,12082,308080,chr8,14034,86.0909220464586
HG01071.maternal,0.03872300312396444,310823,14779,AMR,12036,308080,chr6,14779,81.43988091210501
HG01928.maternal,0.044224557042331025,308946,15028,AMR,13663,307581,chr5,15028,90.91695501730104
HG01928.maternal,0.03137914604381606,308517,10617,AMR,9681,307581,chr22,10617,91.18395026843741
HG01928.maternal,0.0227315521215466,308030,7451,AMR,7002,307581,chr13,7451,93.97396322641256
HG01928.maternal,0.04515264976031267,310613,17057,AMR,14025,307581,chr7,17057,82.22430673623732
HG01928.maternal,0.028144009691720796,310368,11522,AMR,8735,307581,chr20,11522,75.81149106057975
HG01928.maternal,0.01979026149216561,308384,6906,AMR,6103,307581,chr18,6906,88.37242977121343
HG01928.maternal,0.027275602341596906,309874,10745,AMR,8452,307581,chr15,10745,78.65984178687762
HG01928.maternal,0.048561295912746855,310453,17948,AMR,15076,307581,chr17,17948,83.99821707154
HG01928.maternal,0.051141147510428114,311178,19511,AMR,15914,307581,chr19,19511,81.56424581005587
HG01928.maternal,0.04250189366468436,310245,15850,AMR,13186,307581,chr10,15850,83.19242902208202
HG01928.maternal,0.07568930936733724,313611,29767,AMR,23737,307581,chr1,29767,79.74266805522895
HG01928.maternal,0.0337654497299543,308096,10918,AMR,10403,307581,chr14,10918,95.28301886792453
HG01928.maternal,0.012038793466227283,308918,5056,AMR,3719,307581,chr21,5056,73.55617088607595
HG01928.maternal,0.04593248655599345,311849,18592,AMR,14324,307581,chr11,18592,77.04388984509467
HG01928.maternal,0.04613364562262678,309969,16688,AMR,14300,307581,chr3,16688,85.69031639501438
HG01928.maternal,0.0413574523214903,309521,14741,AMR,12801,307581,chr12,14741,86.83942744725596
HG01928.maternal,0.039657448246997844,310610,15347,AMR,12318,307581,chr16,15347,80.26324363067701
HG01928.maternal,0.04581570195530365,309108,15689,AMR,14162,307581,chr9,15689,90.2670660972656
HG01928.maternal,6.5022888056595925e-06,307584,5,AMR,2,307581,chrM,5,40.0
HG01928.maternal,0.06312974010878569,311438,23518,AMR,19661,307581,chr2,23518,83.59979590101199
HG01928.maternal,0.035529206513310936,309520,12936,AMR,10997,307581,chr4,12936,85.0108225108225
HG01928.maternal,0.03539694803940506,310620,14034,AMR,10995,307581,chr8,14034,78.34544677212484
HG01928.maternal,0.04516083013704848,308431,14779,AMR,13929,307581,chr6,14779,94.24859598078355
HG01928.paternal,0.04055894801889739,300994,15028,AMR,12208,298174,chr5,15028,81.23502794783072
HG01928.paternal,0.02660336647949227,300789,10617,AMR,8002,298174,chr22,10617,75.36969011961948
HG01928.paternal,0.021528557676881117,299184,7451,AMR,6441,298174,chr13,7451,86.44477251375655
HG01928.paternal,0.045108992954828016,301625,17057,AMR,13606,298174,chr7,17057,79.76783725156827
HG01928.paternal,0.02891771209866043,300992,11522,AMR,8704,298174,chr20,11522,75.54244054851588
HG01928.paternal,0.020481206327331355,298957,6906,AMR,6123,298174,chr18,6906,88.66203301476976
HG01928.paternal,0.03158341152938112,299461,10745,AMR,9458,298174,chr15,10745,88.0223359702187
HG01928.paternal,0.05381727993386182,299978,17948,AMR,16144,298174,chr17,17948,89.94874080677513
HG01928.paternal,0.05149490115084054,302127,19511,AMR,15558,298174,chr19,19511,79.73963405258571
HG01928.paternal,0.044848525179257685,300545,15850,AMR,13479,298174,chr10,15850,85.0410094637224
HG01928.paternal,0.08390182313356866,302556,29767,AMR,25385,298174,chr1,29767,85.27900023515974
HG01928.paternal,0.02814413683219628,300631,10918,AMR,8461,298174,chr14,10918,77.4958783660011
HG01928.paternal,0.014588282530866263,298870,5056,AMR,4360,298174,chr21,5056,86.23417721518987
HG01928.paternal,0.05124367377416411,301325,18592,AMR,15441,298174,chr11,18592,83.05185025817556
HG01928.paternal,0.0427862212404328,301943,16688,AMR,12919,298174,chr3,16688,77.41490891658677
HG01928.paternal,0.03623159609767728,301974,14741,AMR,10941,298174,chr12,14741,74.22155891730547
HG01928.paternal,0.03743448221092757,302208,15347,AMR,11313,298174,chr16,15347,73.71473252101389
HG01928.paternal,0.04528666344728823,300265,15689,AMR,13598,298174,chr9,15689,86.67219070686468
HG01928.paternal,6.707425455350346e-06,298177,5,AMR,2,298174,chrM,5,40.0
HG01928.paternal,0.06227524741359099,302833,23518,AMR,18859,298174,chr2,23518,80.18964197635853
HG01928.paternal,0.03751404817565472,299861,12936,AMR,11249,298174,chr4,12936,86.95887445887446
HG01928.paternal,0.03918305396157584,300436,14034,AMR,11772,298174,chr8,14034,83.88200085506627
HG01928.paternal,0.03850684754221849,301349,14779,AMR,11604,298174,chr6,14779,78.51681439880912
HG00735.paternal,0.038957569593526815,310697,15028,AMR,12104,307773,chr5,15028,80.54298642533936
HG00735.paternal,0.025717847857812486,310407,10617,AMR,7983,307773,chr22,10617,75.190731845154
HG00735.paternal,0.02081633181776966,308796,7451,AMR,6428,307773,chr13,7451,86.27029928868608
HG00735.paternal,0.044993630245396404,310844,17057,AMR,13986,307773,chr7,17057,81.99566160520607
HG00735.paternal,0.03429789411966687,308707,11522,AMR,10588,307773,chr20,11522,91.89376844297865
HG00735.paternal,0.02030367975824938,308417,6906,AMR,6262,307773,chr18,6906,90.67477555748624
HG00735.paternal,0.02914064342695776,309499,10745,AMR,9019,307773,chr15,10745,83.93671475104699
HG00735.paternal,0.05311808905500304,309292,17948,AMR,16429,307773,chr17,17948,91.53666146645865
HG00735.paternal,0.05177505760461223,311173,19511,AMR,16111,307773,chr19,19511,82.57393265337502
HG00735.paternal,0.0387147300207664,311561,15850,AMR,12062,307773,chr10,15850,76.10094637223975
HG00735.paternal,0.0862981736261968,310725,29767,AMR,26815,307773,chr1,29767,90.08297779420164
HG00735.paternal,0.02754491404103847,310148,10918,AMR,8543,307773,chr14,10918,78.24693167246748
HG00735.paternal,0.014956897530651906,308219,5056,AMR,4610,307773,chr21,5056,91.17879746835443
HG00735.paternal,0.04481936196436861,312365,18592,AMR,14000,307773,chr11,18592,75.3012048192771
HG00735.paternal,0.04982835103749745,309061,16688,AMR,15400,307773,chr3,16688,92.28187919463087
HG00735.paternal,0.043808944326133255,308978,14741,AMR,13536,307773,chr12,14741,91.82552065667187
HG00735.paternal,0.04176473243360007,310166,15347,AMR,12954,307773,chr16,15347,84.40737603440412
HG00735.paternal,0.043005239822652155,310125,15689,AMR,13337,307773,chr9,15689,85.00860475492384
HG00735.paternal,3.2491056836605725e-06,307777,5,AMR,1,307773,chrM,5,20.0
HG00735.paternal,0.06087805815293967,312280,23518,AMR,19011,307773,chr2,23518,80.83595543838761
HG00735.paternal,0.03153706610400638,310904,12936,AMR,9805,307773,chr4,12936,75.79622758194186
HG00735.paternal,0.03404431705718289,311212,14034,AMR,10595,307773,chr8,14034,75.4952258800057
HG00735.paternal,0.04538339129279304,308549,14779,AMR,14003,307773,chr6,14779,94.74930644833886
HG01071.paternal,0.045155513026499124,309331,15028,AMR,13968,308271,chr5,15028,92.94649986691509
HG01071.paternal,0.029398187751992537,309781,10617,AMR,9107,308271,chr22,10617,85.77752660826975
HG01071.paternal,0.02244229125106868,308792,7451,AMR,6930,308271,chr13,7451,93.00764997986848
HG01071.paternal,0.04261769701631253,312030,17057,AMR,13298,308271,chr7,17057,77.96212698598816
HG01071.paternal,0.027913046552815894,311109,11522,AMR,8684,308271,chr20,11522,75.3688595729908
HG01071.paternal,0.01859919462740206,309422,6906,AMR,5755,308271,chr18,6906,83.33333333333333
HG01071.paternal,0.02916686829583031,309975,10745,AMR,9041,308271,chr15,10745,84.14146114471848
HG01071.paternal,0.04899303177344099,310983,17948,AMR,15236,308271,chr17,17948,84.88968130153778
HG01071.paternal,0.04990695097068876,312201,19511,AMR,15581,308271,chr19,19511,79.85751627287172
HG01071.paternal,0.03871286145089908,312041,15850,AMR,12080,308271,chr10,15850,76.21451104100946
HG01071.paternal,0.08048034418060532,312859,29767,AMR,25179,308271,chr1,29767,84.58695871266839
HG01071.paternal,0.03321820365329026,308927,10918,AMR,10262,308271,chr14,10918,93.99157354826892
HG01071.paternal,0.012725039594039885,309390,5056,AMR,3937,308271,chr21,5056,77.86787974683544
HG01071.paternal,0.048370335683265875,311782,18592,AMR,15081,308271,chr11,18592,81.11553356282272
HG01071.paternal,0.04648593989514498,310524,16688,AMR,14435,308271,chr3,16688,86.49928092042185
HG01071.paternal,0.03707984576017055,311463,14741,AMR,11549,308271,chr12,14741,78.3461094905366
HG01071.paternal,0.03691812775556239,312096,15347,AMR,11522,308271,chr16,15347,75.07656219456571
HG01071.paternal,0.04346705747829868,310465,15689,AMR,13495,308271,chr9,15689,86.01567977563899
HG01071.paternal,3.2438569459086855e-06,308275,5,AMR,1,308271,chrM,5,20.0
HG01071.paternal,0.06434052326998832,311732,23518,AMR,20057,308271,chr2,23518,85.28361255208776
HG01071.paternal,0.03552027957148706,310189,12936,AMR,11018,308271,chr4,12936,85.17316017316017
HG01071.paternal,0.04212405060835432,309277,14034,AMR,13028,308271,chr8,14034,92.83169445632036
HG01071.paternal,0.03734173353755848,311421,14779,AMR,11629,308271,chr6,14779,78.68597334055079
HG00735.maternal,0.04479953928978155,309088,15028,AMR,13847,307907,chr5,15028,92.14133617247803
HG00735.maternal,0.025736478044130717,310532,10617,AMR,7992,307907,chr22,10617,75.27550155411133
HG00735.maternal,0.01828573273704774,309695,7451,AMR,5663,307907,chr13,7451,76.00322104415514
HG00735.maternal,0.0407707040232646,312234,17057,AMR,12730,307907,chr7,17057,74.63211584686638
HG00735.maternal,0.03228756649151041,309438,11522,AMR,9991,307907,chr20,11522,86.71237632355493
HG00735.maternal,0.01688383841646586,309586,6906,AMR,5227,307907,chr18,6906,75.68780770344628
HG00735.maternal,0.027035041126266663,310264,10745,AMR,8388,307907,chr15,10745,78.06421591437878
HG00735.maternal,0.05396025513306509,309172,17948,AMR,16683,307907,chr17,17948,92.95186093158011
HG00735.maternal,0.0549245902484446,310371,19511,AMR,17047,307907,chr19,19511,87.37122648762237
HG00735.maternal,0.04036697247706422,311195,15850,AMR,12562,307907,chr10,15850,79.25552050473186
HG00735.maternal,0.0861491648198243,310891,29767,AMR,26783,307907,chr1,29767,89.97547619847482
HG00735.maternal,0.0333947011882459,308522,10918,AMR,10303,307907,chr14,10918,94.36710020150211
HG00735.maternal,0.012392764256045961,309132,5056,AMR,3831,307907,chr21,5056,75.77136075949367
HG00735.maternal,0.05292368617940714,310088,18592,AMR,16411,307907,chr11,18592,88.26914802065404
HG00735.maternal,0.04997654822170826,309145,16688,AMR,15450,307907,chr3,16688,92.58149568552253
HG00735.maternal,0.043384901950639,309232,14741,AMR,13416,307907,chr12,14741,91.01146462248151
HG00735.maternal,0.043866050957470856,309670,15347,AMR,13584,307907,chr16,15347,88.51241284941682
HG00735.maternal,0.040337695990020864,311049,15689,AMR,12547,307907,chr9,15689,79.97322965134808
HG00735.maternal,1.2990893383738e-05,307908,5,AMR,4,307907,chrM,5,80.0
HG00735.maternal,0.059519128408251736,312807,23518,AMR,18618,307907,chr2,23518,79.16489497406242
HG00735.maternal,0.037715649682064284,309182,12936,AMR,11661,307907,chr4,12936,90.14378478664193
HG00735.maternal,0.03536316711958706,310945,14034,AMR,10996,307907,chr8,14034,78.35257232435514
HG00735.maternal,0.043308728672997274,309291,14779,AMR,13395,307907,chr6,14779,90.63536098518168
HG03579.maternal,0.043325111065192684,309728,15028,AFR,13419,308119,chr5,15028,89.2933191376098
HG03579.maternal,0.02533946258593124,310859,10617,AFR,7877,308119,chr22,10617,74.19233305076763
HG03579.maternal,0.020773221887251413,309148,7451,AFR,6422,308119,chr13,7451,86.18977318480741
HG03579.maternal,0.04475895195103536,311245,17057,AFR,13931,308119,chr7,17057,81.67321334349533
HG03579.maternal,0.027844055282942422,310982,11522,AFR,8659,308119,chr20,11522,75.15188335358445
HG03579.maternal,0.020304058868491626,308756,6906,AFR,6269,308119,chr18,6906,90.77613669273096
HG03579.maternal,0.02840113785162776,310058,10745,AFR,8806,308119,chr15,10745,81.9543973941368
HG03579.maternal,0.05063266667311094,310353,17948,AFR,15714,308119,chr17,17948,87.55293068865612
HG03579.maternal,0.04741383444320474,312799,19511,AFR,14831,308119,chr19,19511,76.01353082876327
HG03579.maternal,0.041657422680080894,311013,15850,AFR,12956,308119,chr10,15850,81.74132492113564
HG03579.maternal,0.08881334085233224,310325,29767,AFR,27561,308119,chr1,29767,92.58910874458293
HG03579.maternal,0.03275960856799723,308917,10918,AFR,10120,308119,chr14,10918,92.69096904194907
HG03579.maternal,0.01400027845142156,308851,5056,AFR,4324,308119,chr21,5056,85.52215189873418
HG03579.maternal,0.05091980532744041,310881,18592,AFR,15830,308119,chr11,18592,85.14414802065404
HG03579.maternal,0.04479863612969635,310880,16688,AFR,13927,308119,chr3,16688,83.45517737296261
HG03579.maternal,0.04282608906301982,309601,14741,AFR,13259,308119,chr12,14741,89.94640797774913
HG03579.maternal,0.04058549139456329,310850,15347,AFR,12616,308119,chr16,15347,82.20499120349254
HG03579.maternal,0.04268864051315243,310551,15689,AFR,13257,308119,chr9,15689,84.49869335203009
HG03579.maternal,1.2981955082435415e-05,308120,5,AFR,4,308119,chrM,5,80.0
HG03579.maternal,0.0632560346513544,311907,23518,AFR,19730,308119,chr2,23518,83.89318819627519
HG03579.maternal,0.0349601882595661,310210,12936,AFR,10845,308119,chr4,12936,83.83580705009277
HG03579.maternal,0.040115843578882114,309728,14034,AFR,12425,308119,chr8,14034,88.53498646145076
HG03579.maternal,0.04124705343639454,310107,14779,AFR,12791,308119,chr6,14779,86.54848095270316
HG03579.paternal,0.04473934281379724,299915,15028,AFR,13418,298305,chr5,15028,89.28666489220123
HG03579.paternal,0.029983762823868314,299929,10617,AFR,8993,298305,chr22,10617,84.70377696147688
HG03579.paternal,0.021672736993350487,299270,7451,AFR,6486,298305,chr13,7451,87.0487182928466
HG03579.paternal,0.05089840313508038,300088,17057,AFR,15274,298305,chr7,17057,89.54681362490473
HG03579.paternal,0.028590873628471358,301215,11522,AFR,8612,298305,chr20,11522,74.7439680611005
HG03579.paternal,0.018334022874988323,299716,6906,AFR,5495,298305,chr18,6906,79.56849116710107
HG03579.paternal,0.03133207190792262,299661,10745,AFR,9389,298305,chr15,10745,87.3801768264309
HG03579.paternal,0.05422586387364744,299986,17948,AFR,16267,298305,chr17,17948,90.63405393358592
HG03579.paternal,0.047839475645058124,303306,19511,AFR,14510,298305,chr19,19511,74.36830505868484
HG03579.paternal,0.047295044804779175,299968,15850,AFR,14187,298305,chr10,15850,89.50788643533123
HG03579.paternal,0.08249579305111031,303070,29767,AFR,25002,298305,chr1,29767,83.99234051130446
HG03579.paternal,0.02726774413235221,301015,10918,AFR,8208,298305,chr14,10918,75.17860413995237
HG03579.paternal,0.013615738791657478,299286,5056,AFR,4075,298305,chr21,5056,80.59731012658227
HG03579.paternal,0.051102855816113305,301490,18592,AFR,15407,298305,chr11,18592,82.86897590361446
HG03579.paternal,0.049224722282364304,300215,16688,AFR,14778,298305,chr3,16688,88.55465004793864
HG03579.paternal,0.0448345031757634,299613,14741,AFR,13433,298305,chr12,14741,91.12678922732515
HG03579.paternal,0.03956038128571239,301716,15347,AFR,11936,298305,chr16,15347,77.77415781585978
HG03579.paternal,0.04401921830061013,300755,15689,AFR,13239,298305,chr9,15689,84.38396328637899
HG03579.paternal,3.3522287292706556e-06,298309,5,AFR,1,298305,chrM,5,20.0
HG03579.paternal,0.0650994694740744,302153,23518,AFR,19670,298305,chr2,23518,83.63806446126371
HG03579.paternal,0.0379543787100647,299860,12936,AFR,11381,298305,chr4,12936,87.97928262213976
HG03579.paternal,0.043059660371687625,299445,14034,AFR,12894,298305,chr8,14034,91.87687045746046
HG03579.paternal,0.04007707129094412,301020,14779,AFR,12064,298305,chr6,14779,81.62933892685567
HG01978.paternal,0.043345620128414745,310089,15028,AMR,13441,308502,chr5,15028,89.43971253659835
HG01978.paternal,0.025680666218835274,311129,10617,AMR,7990,308502,chr22,10617,75.2566638410097
HG01978.paternal,0.018260513653488544,310287,7451,AMR,5666,308502,chr13,7451,76.04348409609449
HG01978.paternal,0.04063993351340121,312845,17057,AMR,12714,308502,chr7,17057,74.53831271618691
HG01978.paternal,0.027103880556776934,311579,11522,AMR,8445,308502,chr20,11522,73.29456691546606
HG01978.paternal,0.020870015535991715,308960,6906,AMR,6448,308502,chr18,6906,93.3680857225601
HG01978.paternal,0.03283090530865516,309099,10745,AMR,10148,308502,chr15,10745,94.44392740809678
HG01978.paternal,0.04728418310550478,311711,17948,AMR,14739,308502,chr17,17948,82.1205705371072
HG01978.paternal,0.047329097353044476,313190,19511,AMR,14823,308502,chr19,19511,75.97252831735943
HG01978.paternal,0.04019652489593288,311818,15850,AMR,12534,308502,chr10,15850,79.0788643533123
HG01978.paternal,0.08049343754891095,313069,29767,AMR,25200,308502,chr1,29767,84.6575066348641
HG01978.paternal,0.027711731074267953,310807,10918,AMR,8613,308502,chr14,10918,78.88807473896318
HG01978.paternal,0.015079313693752023,308900,5056,AMR,4658,308502,chr21,5056,92.12816455696202
HG01978.paternal,0.05395198968906074,310350,18592,AMR,16744,308502,chr11,18592,90.06024096385542
HG01978.paternal,0.05118374946663391,309356,16688,AMR,15834,308502,chr3,16688,94.88255033557047
HG01978.paternal,0.03725536127431947,311633,14741,AMR,11610,308502,chr12,14741,78.7599213079167
HG01978.paternal,0.04326746515988119,310418,15347,AMR,13431,308502,chr16,15347,87.51547533719945
HG01978.paternal,0.03837148595020675,312211,15689,AMR,11980,308502,chr9,15689,76.35923258333864
HG01978.paternal,0.0,308507,5,AMR,0,308502,chrM,5,0.0
HG01978.paternal,0.05932500813589173,313426,23518,AMR,18594,308502,chr2,23518,79.06284548005783
HG01978.paternal,0.03735187049802494,309864,12936,AMR,11574,308502,chr4,12936,89.47124304267162
HG01978.paternal,0.03422004463484083,311864,14034,AMR,10672,308502,chr8,14034,76.04389340173863
HG01978.paternal,0.04347812053154988,309811,14779,AMR,13470,308502,chr6,14779,91.14283781040666
HG03453.maternal,0.04035806549287155,310446,15028,AFR,12529,307947,chr5,15028,83.3710407239819
HG03453.maternal,0.025356791100982986,310686,10617,AFR,7878,307947,chr22,10617,74.20175190731845
HG03453.maternal,0.02112188141442789,308874,7451,AFR,6524,307947,chr13,7451,87.55871695074487
HG03453.maternal,0.0450222185066334,311002,17057,AFR,14002,307947,chr7,17057,82.08946473588556
HG03453.maternal,0.027978531022543714,310774,11522,AFR,8695,307947,chr20,11522,75.4643291095296
HG03453.maternal,0.018341947461365797,309182,6906,AFR,5671,307947,chr18,6906,82.11699971039675
HG03453.maternal,0.028038709677419355,310000,10745,AFR,8692,307947,chr15,10745,80.89343880874826
HG03453.maternal,0.048828055856824246,310723,17948,AFR,15172,307947,chr17,17948,84.53309560953866
HG03453.maternal,0.05710042935080866,309770,19511,AFR,17688,307947,chr19,19511,90.65655271385373
HG03453.maternal,0.0427002257379958,310537,15850,AFR,13260,307947,chr10,15850,83.65930599369085
HG03453.maternal,0.07705211861433756,313554,29767,AFR,24160,307947,chr1,29767,81.16370477374274
HG03453.maternal,0.031625093014979455,309090,10918,AFR,9775,307947,chr14,10918,89.53104964279171
HG03453.maternal,0.014938585455064268,308396,5056,AFR,4607,307947,chr21,5056,91.11946202531645
HG03453.maternal,0.04881464375074276,311341,18592,AFR,15198,307947,chr11,18592,81.7448364888124
HG03453.maternal,0.04817670496005993,309714,16688,AFR,14921,307947,chr3,16688,89.41155321188879
HG03453.maternal,0.036192629175671204,311417,14741,AFR,11271,307947,chr12,14741,76.46021301132895
HG03453.maternal,0.043193463866695925,309908,15347,AFR,13386,307947,chr16,15347,87.2222584218414
HG03453.maternal,0.037770516614986996,311857,15689,AFR,11779,307947,chr9,15689,75.0780801835681
HG03453.maternal,1.2989205969839063e-05,307948,5,AFR,4,307947,chrM,5,80.0
HG03453.maternal,0.06264667034277581,311924,23518,AFR,19541,307947,chr2,23518,83.08954843098903
HG03453.maternal,0.03516655805820983,309982,12936,AFR,10901,307947,chr4,12936,84.2687074829932
HG03453.maternal,0.037681000615555175,310289,14034,AFR,11692,307947,chr8,14034,83.31195667664244
HG03453.maternal,0.043519030481752013,309267,14779,AFR,13459,307947,chr6,14779,91.06840787604033
HG01978.maternal,0.04592967392746107,309103,15028,AMR,14197,308272,chr5,15028,94.47032206547777
HG01978.maternal,0.02639625605108662,310688,10617,AMR,8201,308272,chr22,10617,77.24404257323161
HG01978.maternal,0.019487355015370307,309688,7451,AMR,6035,308272,chr13,7451,80.99583948463294
HG01978.maternal,0.05138497038092745,309429,17057,AMR,15900,308272,chr7,17057,93.21686111273964
HG01978.maternal,0.03427264818222687,309197,11522,AMR,10597,308272,chr20,11522,91.97187988196494
HG01978.maternal,0.01772094675320482,309690,6906,AMR,5488,308272,chr18,6906,79.46713003185636
HG01978.maternal,0.032878761388581305,308862,10745,AMR,10155,308272,chr15,10745,94.50907398790135
HG01978.maternal,0.0461133914828117,311840,17948,AMR,14380,308272,chr17,17948,80.1203476710497
HG01978.maternal,0.05147624913388252,311736,19511,AMR,16047,308272,chr19,19511,82.24591256214443
HG01978.maternal,0.03768184612232353,312352,15850,AMR,11770,308272,chr10,15850,74.25867507886436
HG01978.maternal,0.07832591671052841,313485,29767,AMR,24554,308272,chr1,29767,82.4873181711291
HG01978.maternal,0.03344557404649356,308860,10918,AMR,10330,308272,chr14,10918,94.61439824143616
HG01978.maternal,0.013960532532506618,309014,5056,AMR,4314,308272,chr21,5056,85.3243670886076
HG01978.maternal,0.04493157166194067,312809,18592,AMR,14055,308272,chr11,18592,75.59703098106712
HG01978.maternal,0.04266132758355152,311664,16688,AMR,13296,308272,chr3,16688,79.67401725790988
HG01978.maternal,0.04367423165404399,309496,14741,AMR,13517,308272,chr12,14741,91.69662845125839
HG01978.maternal,0.04069602912234214,310964,15347,AMR,12655,308272,chr16,15347,82.45911253013618
HG01978.maternal,0.038959248010827,311813,15689,AMR,12148,308272,chr9,15689,77.43004652941552
HG01978.maternal,1.2975511965043971e-05,308273,5,AMR,4,308272,chrM,5,80.0
HG01978.maternal,0.05840545360005869,313481,23518,AMR,18309,308272,chr2,23518,77.8510077387533
HG01978.maternal,0.037238920678386446,309676,12936,AMR,11532,308272,chr4,12936,89.14656771799629
HG01978.maternal,0.03895944813358262,310220,14034,AMR,12086,308272,chr8,14034,86.1194242553798
HG01978.maternal,0.03981575957332441,310681,14779,AMR,12370,308272,chr6,14779,83.6998443737736
HG03540.maternal,0.03897808387509771,310867,15028,AFR,12117,307956,chr5,15028,80.62949161565078
HG03540.maternal,0.02769462043692014,309988,10617,AFR,8585,307956,chr22,10617,80.86088348874446
HG03540.maternal,0.021332884310874656,308819,7451,AFR,6588,307956,chr13,7451,88.41766205878406
HG03540.maternal,0.04714880839232036,310379,17057,AFR,14634,307956,chr7,17057,85.79468839772528
HG03540.maternal,0.03387927212476012,309009,11522,AFR,10469,307956,chr20,11522,90.86096163860441
HG03540.maternal,0.018367762781265465,309183,6906,AFR,5679,307956,chr18,6906,82.23284100781929
HG03540.maternal,0.026967892450665738,310332,10745,AFR,8369,307956,chr15,10745,77.88738948348069
HG03540.maternal,0.04633818236689772,311471,17948,AFR,14433,307956,chr17,17948,80.41564519723646
HG03540.maternal,0.053097544347110205,310956,19511,AFR,16511,307956,chr19,19511,84.6240582235662
HG03540.maternal,0.045678984437820716,309661,15850,AFR,14145,307956,chr10,15850,89.2429022082019
HG03540.maternal,0.08111837071799682,312383,29767,AFR,25340,307956,chr1,29767,85.12782611616892
HG03540.maternal,0.02671479214494312,310577,10918,AFR,8297,307956,chr14,10918,75.99377175306833
HG03540.maternal,0.014924985976414437,308409,5056,AFR,4603,307956,chr21,5056,91.04034810126582
HG03540.maternal,0.05104799670408899,310688,18592,AFR,15860,307956,chr11,18592,85.30550774526678
HG03540.maternal,0.0459329804405468,310387,16688,AFR,14257,307956,chr3,16688,85.43264621284756
HG03540.maternal,0.0388401710062067,310632,14741,AFR,12065,307956,chr12,14741,81.84655043755512
HG03540.maternal,0.04023848364044698,310797,15347,AFR,12506,307956,chr16,15347,81.48823874372842
HG03540.maternal,0.04584804997140152,309457,15689,AFR,14188,307956,chr9,15689,90.43278730320607
HG03540.maternal,1.2988826362121985e-05,307957,5,AFR,4,307956,chrM,5,80.0
HG03540.maternal,0.06086277471780117,312457,23518,AFR,19017,307956,chr2,23518,80.86146781188877
HG03540.maternal,0.03389481009884912,310372,12936,AFR,10520,307956,chr4,12936,81.32343846629561
