haplotype,jaccard,union,total_ref,pop,mutual,total,seqID,unique_ref_motifs,shared_with_ref_perc
HG01071.maternal,0.03117304170799071,1817949,59436,AMR,56671,1815184,chr15,59436,95.34793727707114
HG01071.maternal,0.08818694854010234,1822662,168213,AMR,160735,1815184,chr1,168213,95.5544458513908
HG01071.maternal,0.03149760441142426,1818551,60647,AMR,57280,1815184,chr20,60647,94.44820024073738
HG01071.maternal,0.040852884981124445,1819284,78423,AMR,74323,1815184,chr16,78423,94.77194190479834
HG01071.maternal,0.07178495967115509,1821649,137232,AMR,130767,1815184,chr2,137232,95.28899965022735
HG01071.maternal,0.04644731091767151,1819115,88424,AMR,84493,1815184,chr5,88424,95.55437437799692
HG01071.maternal,0.013306254093533455,1816890,25882,AMR,24176,1815184,chr21,25882,93.40854648017927
HG01071.maternal,0.044031070147543615,1818852,83754,AMR,80086,1815184,chr12,83754,95.62050767724527
HG01071.maternal,0.040057103498166456,1819153,76839,AMR,72870,1815184,chr4,76839,94.8346542771249
HG01071.maternal,0.04971744087738082,1820327,95645,AMR,90502,1815184,chr7,95645,94.62282398452611
HG01071.maternal,0.03176019559622596,1818849,61432,AMR,57767,1815184,chr14,61432,94.03405391326996
HG01071.maternal,0.04085670238915425,1820142,79323,AMR,74365,1815184,chr8,79323,93.749606041123
HG01071.maternal,4.407198718386613e-06,1815212,36,AMR,8,1815184,chrM,36,22.22222222222222
HG01071.maternal,0.05312841436953564,1819516,101000,AMR,96668,1815184,chr3,101000,95.71089108910891
HG01071.maternal,0.0460874219996021,1819542,88216,AMR,83858,1815184,chr10,88216,95.05985308787521
HG01071.maternal,0.02079047729111291,1817130,39725,AMR,37779,1815184,chr18,39725,95.10132158590308
HG01928.maternal,0.022926472506228136,1817157,44164,AMR,41661,1814654,chr13,44164,94.33248799927543
HG01928.maternal,0.04877855630915633,1818381,92425,AMR,88698,1814654,chr17,92425,95.96754124966189
HG01928.maternal,0.046002573470607086,1819333,88373,AMR,83694,1814654,chr6,88373,94.70539644461543
HG01928.maternal,0.0488885835211345,1819300,93589,AMR,88943,1814654,chr19,93589,95.03574137986301
HG01928.maternal,0.02813753953771959,1817252,53731,AMR,51133,1814654,chr22,53731,95.16480244179338
HG01928.maternal,0.04359212675506377,1818310,82920,AMR,79264,1814654,chr9,82920,95.59093101784853
HG01928.maternal,0.053482206867432255,1818904,101529,AMR,97279,1814654,chr11,101529,95.81400388066464
HG01928.maternal,0.031120290856592032,1817528,59436,AMR,56562,1814654,chr15,59436,95.16454673934989
HG01928.maternal,0.08836192464715058,1821882,168213,AMR,160985,1814654,chr1,168213,95.70306694488535
HG01928.maternal,0.031772388480556,1817553,60647,AMR,57748,1814654,chr20,60647,95.21987897175458
HG01928.maternal,0.04093461458942766,1818632,78423,AMR,74445,1814654,chr16,78423,94.9275085115336
HG01928.maternal,0.07188766488374392,1820980,137232,AMR,130906,1814654,chr2,137232,95.39028797948001
HG01928.maternal,0.046226126213789714,1818993,88424,AMR,84085,1814654,chr5,88424,95.09296118700806
HG01928.maternal,0.013068632474915964,1816793,25882,AMR,23743,1814654,chr21,25882,91.7355691213971
HG01928.maternal,0.043960654771299124,1818467,83754,AMR,79941,1814654,chr12,83754,95.44738161759439
HG01928.maternal,0.040008159544385115,1818729,76839,AMR,72764,1814654,chr4,76839,94.69670349692214
HG01928.maternal,0.049800569111678,1819678,95645,AMR,90621,1814654,chr7,95645,94.74724240681688
HG01928.maternal,0.03231901817535523,1817351,61432,AMR,58735,1814654,chr14,61432,95.60977991926032
HG01928.maternal,0.041475878322906536,1818551,79323,AMR,75426,1814654,chr8,79323,95.0871752203018
HG01928.maternal,1.542987068666231e-05,1814662,36,AMR,28,1814654,chrM,36,77.77777777777777
HG01928.maternal,0.053175738936771105,1818931,101000,AMR,96723,1814654,chr3,101000,95.76534653465346
HG01928.maternal,0.046057720164016346,1819087,88216,AMR,83783,1814654,chr10,88216,94.97483449714338
HG01928.maternal,0.020708328081300912,1816757,39725,AMR,37622,1814654,chr18,39725,94.70610446821901
HG01928.paternal,0.023759625791735798,1754531,44164,AMR,41687,1752054,chr13,44164,94.39135947830812
HG01928.paternal,0.050489569593377026,1755828,92425,AMR,88651,1752054,chr17,92425,95.91668920746551
HG01928.paternal,0.04759831193654849,1756806,88373,AMR,83621,1752054,chr6,88373,94.6227920292397
HG01928.paternal,0.05082753017443353,1756371,93589,AMR,89272,1752054,chr19,93589,95.38727841947238
HG01928.paternal,0.02896370562208148,1754955,53731,AMR,50830,1752054,chr22,53731,94.60088217230276
HG01928.paternal,0.04507438358247462,1755831,82920,AMR,79143,1752054,chr9,82920,95.44500723589002
HG01928.paternal,0.055388474888174256,1756304,101529,AMR,97279,1752054,chr11,101529,95.81400388066464
HG01928.paternal,0.032219206619915015,1754947,59436,AMR,56543,1752054,chr15,59436,95.13257958139847
HG01928.paternal,0.0915855007577506,1759154,168213,AMR,161113,1752054,chr1,168213,95.77916094475457
HG01928.paternal,0.032849813794266595,1755048,60647,AMR,57653,1752054,chr20,60647,95.0632347849028
HG01928.paternal,0.04231314999476132,1756168,78423,AMR,74309,1752054,chr16,78423,94.7540899991074
HG01928.paternal,0.07453798732930997,1758231,137232,AMR,131055,1752054,chr2,137232,95.49886323889471
HG01928.paternal,0.0480634369260994,1756075,88424,AMR,84403,1752054,chr5,88424,95.45259205645526
HG01928.paternal,0.01364941177141326,1753995,25882,AMR,23941,1752054,chr21,25882,92.50057955335754
HG01928.paternal,0.045683370870229424,1755606,83754,AMR,80202,1752054,chr12,83754,95.75900852496598
HG01928.paternal,0.04144380230657139,1756113,76839,AMR,72780,1752054,chr4,76839,94.71752625619803
HG01928.paternal,0.05162390807947201,1756996,95645,AMR,90703,1752054,chr7,95645,94.83297610957186
HG01928.paternal,0.03334007606945968,1754975,61432,AMR,58511,1752054,chr14,61432,95.24514910795676
HG01928.paternal,0.04274190931094699,1756309,79323,AMR,75068,1752054,chr8,79323,94.63585593081451
HG01928.paternal,6.278255717921395e-06,1752079,36,AMR,11,1752054,chrM,36,30.555555555555557
HG01928.paternal,0.05504702594155791,1756371,101000,AMR,96683,1752054,chr3,101000,95.72574257425742
HG01928.paternal,0.04760196965815615,1756650,88216,AMR,83620,1752054,chr10,88216,94.79006075995284
HG01928.paternal,0.021451415215346464,1754150,39725,AMR,37629,1752054,chr18,39725,94.72372561359346
HG00735.paternal,0.02283996193431305,1818961,44164,AMR,41545,1816342,chr13,44164,94.0698306312834
HG00735.paternal,0.048737350705635306,1820062,92425,AMR,88705,1816342,chr17,92425,95.97511495807412
HG00735.paternal,0.04606505356324945,1820838,88373,AMR,83877,1816342,chr6,88373,94.91247326672173
HG00735.paternal,0.04911000947528872,1820525,93589,AMR,89406,1816342,chr19,93589,95.53045763925248
HG00735.paternal,0.028158343399178713,1818857,53731,AMR,51216,1816342,chr22,53731,95.31927565092776
HG00735.paternal,0.04354366894284214,1820012,82920,AMR,79250,1816342,chr9,82920,95.57404727448143
HG00735.paternal,0.05339732502569133,1820653,101529,AMR,97218,1816342,chr11,101529,95.75392252459888
HG00735.paternal,0.03105117554294622,1819287,59436,AMR,56491,1816342,chr15,59436,95.04509051753146
HG00735.paternal,0.08846815173960856,1823255,168213,AMR,161300,1816342,chr1,168213,95.89032952268849
HG00735.paternal,0.03168789966460328,1819338,60647,AMR,57651,1816342,chr20,60647,95.05993701254802
HG00735.paternal,0.04108310247176639,1819994,78423,AMR,74771,1816342,chr16,78423,95.34320288690817
HG00735.paternal,0.07207871673718466,1822230,137232,AMR,131344,1816342,chr2,137232,95.70945552057829
HG00735.paternal,0.04627981233861005,1820513,88424,AMR,84253,1816342,chr5,88424,95.28295485388583
HG00735.paternal,0.013415394229515628,1817837,25882,AMR,24387,1816342,chr21,25882,94.22378486979368
HG00735.paternal,0.0439451220282719,1820111,83754,AMR,79985,1816342,chr12,83754,95.49991642190224
HG00735.paternal,0.03998591511384093,1820391,76839,AMR,72790,1816342,chr4,76839,94.73054048074546
HG00735.paternal,0.04990717154073278,1821101,95645,AMR,90886,1816342,chr7,95645,95.02430864132992
HG00735.paternal,0.03218008048455639,1819231,61432,AMR,58543,1816342,chr14,61432,95.29723922385728
HG00735.paternal,0.04151237179332216,1820108,79323,AMR,75557,1816342,chr8,79323,95.25232278153877
HG00735.paternal,6.056044841158202e-06,1816367,36,AMR,11,1816342,chrM,36,30.555555555555557
HG00735.paternal,0.05293674115721105,1820947,101000,AMR,96395,1816342,chr3,101000,95.44059405940594
HG00735.paternal,0.04578297904818802,1821179,88216,AMR,83379,1816342,chr10,88216,94.51686768840119
HG00735.paternal,0.020661602402867428,1818494,39725,AMR,37573,1816342,chr18,39725,94.58275645059786
HG01071.paternal,0.022760250882912326,1818697,44164,AMR,41394,1815927,chr13,44164,93.72792319536273
HG01071.paternal,0.04854044597606164,1820008,92425,AMR,88344,1815927,chr17,92425,95.58452799567216
HG01071.paternal,0.04601694566127903,1820525,88373,AMR,83775,1815927,chr6,88373,94.79705339866248
HG01071.paternal,0.04864243267629209,1820941,93589,AMR,88575,1815927,chr19,93589,94.64253277628781
HG01071.paternal,0.02792339635234863,1818869,53731,AMR,50789,1815927,chr22,53731,94.52457612923638
HG01071.paternal,0.043360363617581735,1819934,82920,AMR,78913,1815927,chr9,82920,95.16763145200193
HG01071.paternal,0.05329029621345122,1820444,101529,AMR,97012,1815927,chr11,101529,95.55102483034403
HG01071.paternal,0.031148966961234103,1818712,59436,AMR,56651,1815927,chr15,59436,95.31428763712228
HG01071.paternal,0.08811878961907013,1823459,168213,AMR,160681,1815927,chr1,168213,95.52234369519597
HG01071.paternal,0.03166336719665263,1818979,60647,AMR,57595,1815927,chr20,60647,94.96759938661434
HG01071.paternal,0.04077387623781959,1820136,78423,AMR,74214,1815927,chr16,78423,94.63295206763323
HG01071.paternal,0.07189567950897674,1822154,137232,AMR,131005,1815927,chr2,137232,95.4624285880844
HG01071.paternal,0.04622655969726553,1820209,88424,AMR,84142,1815927,chr5,88424,95.15742332398443
HG01071.paternal,0.013207166240969171,1817801,25882,AMR,24008,1815927,chr21,25882,92.75944671972799
HG01071.paternal,0.043944244016233314,1819715,83754,AMR,79966,1815927,chr12,83754,95.47723093822384
HG01071.paternal,0.039921894573057365,1820104,76839,AMR,72662,1815927,chr4,76839,94.56395840653835
HG01071.paternal,0.04971790751847577,1821034,95645,AMR,90538,1815927,chr7,95645,94.66046317110147
HG01071.paternal,0.03180393208653844,1819492,61432,AMR,57867,1815927,chr14,61432,94.19683552545905
HG01071.paternal,0.04151325377478145,1819708,79323,AMR,75542,1815927,chr8,79323,95.23341275544294
HG01071.paternal,5.50675045003918e-06,1815953,36,AMR,10,1815927,chrM,36,27.77777777777778
HG01071.paternal,0.052995080342684124,1820452,101000,AMR,96475,1815927,chr3,101000,95.51980198019803
HG01071.paternal,0.04578881924809916,1820772,88216,AMR,83371,1815927,chr10,88216,94.50779903872314
HG01071.paternal,0.02080275668432136,1817836,39725,AMR,37816,1815927,chr18,39725,95.19446192573946
HG00735.maternal,0.022827025332812785,1818590,44164,AMR,41513,1815939,chr13,44164,93.99737342632008
HG00735.maternal,0.04867437782553673,1819787,92425,AMR,88577,1815939,chr17,92425,95.83662428996483
HG00735.maternal,0.045804670861647995,1820906,88373,AMR,83406,1815939,chr6,88373,94.37950505244815
HG00735.maternal,0.04907073858002021,1820209,93589,AMR,89319,1815939,chr19,93589,95.43749799655943
HG00735.maternal,0.02812387615024476,1818526,53731,AMR,51144,1815939,chr22,53731,95.18527479481119
HG00735.maternal,0.043618122820825105,1819496,82920,AMR,79363,1815939,chr9,82920,95.71032320308731
HG00735.maternal,0.053364587791094674,1820327,101529,AMR,97141,1815939,chr11,101529,95.67808212431916
HG00735.maternal,0.0311629357029393,1818699,59436,AMR,56676,1815939,chr15,59436,95.35634968705835
HG00735.maternal,0.08826920313423847,1823218,168213,AMR,160934,1815939,chr1,168213,95.67274824181247
HG00735.maternal,0.03174370164868002,1818849,60647,AMR,57737,1815939,chr20,60647,95.20174122380332
HG00735.maternal,0.041098495257147254,1819580,78423,AMR,74782,1815939,chr16,78423,95.35722938423677
HG00735.maternal,0.07190755949718601,1822145,137232,AMR,131026,1815939,chr2,137232,95.47773114142474
HG00735.maternal,0.04633489960616077,1820032,88424,AMR,84331,1815939,chr5,88424,95.37116619922193
HG00735.maternal,0.013189800664963551,1817844,25882,AMR,23977,1815939,chr21,25882,92.63967235916853
HG00735.maternal,0.044100018961722054,1819455,83754,AMR,80238,1815939,chr12,83754,95.8019915466724
HG00735.maternal,0.039987340666296334,1820001,76839,AMR,72777,1815939,chr4,76839,94.7136219888338
HG00735.maternal,0.04965705754218074,1821151,95645,AMR,90433,1815939,chr7,95645,94.55068221025668
HG00735.maternal,0.03200450759970316,1819150,61432,AMR,58221,1815939,chr14,61432,94.77308243260842
HG00735.maternal,0.041627462187829756,1819520,79323,AMR,75742,1815939,chr8,79323,95.48554643672075
HG00735.maternal,1.5418952205102904e-05,1815947,36,AMR,28,1815939,chrM,36,77.77777777777777
HG00735.maternal,0.053066460111847236,1820340,101000,AMR,96599,1815939,chr3,101000,95.64257425742574
HG00735.maternal,0.04606888110505104,1820296,88216,AMR,83859,1815939,chr10,88216,95.06098666908497
HG00735.maternal,0.020756013292033637,1817931,39725,AMR,37733,1815939,chr18,39725,94.98552548772813
HG03579.maternal,0.022419646811976342,1819654,44164,AFR,40796,1816286,chr13,44164,92.37387917761072
HG03579.maternal,0.04814164190521586,1821043,92425,AFR,87668,1816286,chr17,92425,94.85312415472005
HG03579.maternal,0.04549112298713788,1821784,88373,AFR,82875,1816286,chr6,88373,93.7786427981397
HG03579.maternal,0.048458993786787675,1821602,93589,AFR,88273,1816286,chr19,93589,94.31984528096251
HG03579.maternal,0.027483561786090856,1819997,53731,AFR,50020,1816286,chr22,53731,93.09337254099124
HG03579.maternal,0.04295303266521654,1820989,82920,AFR,78217,1816286,chr9,82920,94.3282682103232
HG03579.maternal,0.05269701412495588,1821811,101529,AFR,96004,1816286,chr11,101529,94.55820504486402
HG03579.maternal,0.030529284884685582,1820154,59436,AFR,55568,1816286,chr15,59436,93.49215963389192
HG03579.maternal,0.0873853916041422,1825019,168213,AFR,159480,1816286,chr1,168213,94.80836796204812
HG03579.maternal,0.031327201195656955,1819920,60647,AFR,57013,1816286,chr20,60647,94.007947631375
HG03579.maternal,0.04045435575275667,1821040,78423,AFR,73669,1816286,chr16,78423,93.93800288180763
HG03579.maternal,0.07079105159098845,1824369,137232,AFR,129149,1816286,chr2,137232,94.10997435000583
HG03579.maternal,0.04564653852023703,1821562,88424,AFR,83148,1816286,chr5,88424,94.03329412829096
HG03579.maternal,0.013207902080901838,1818154,25882,AFR,24014,1816286,chr21,25882,92.78262885402982
HG03579.maternal,0.04339269014470454,1821021,83754,AFR,79019,1816286,chr12,83754,94.3465386727798
HG03579.maternal,0.039293458867448054,1821550,76839,AFR,71575,1816286,chr4,76839,93.14931219823266
HG03579.maternal,0.04920982648999209,1822258,95645,AFR,89673,1816286,chr7,95645,93.75607716033248
HG03579.maternal,0.031522751843615686,1820336,61432,AFR,57382,1816286,chr14,61432,93.40734470634197
HG03579.maternal,0.040890848100174564,1821141,79323,AFR,74468,1816286,chr8,79323,93.87945488698108
HG03579.maternal,1.6517167944361368e-05,1816292,36,AFR,30,1816286,chrM,36,83.33333333333333
HG03579.maternal,0.05231422454034669,1821971,101000,AFR,95315,1816286,chr3,101000,94.37128712871286
HG03579.maternal,0.045365924345116944,1821852,88216,AFR,82650,1816286,chr10,88216,93.69048698648771
HG03579.maternal,0.020473681721863188,1818774,39725,AFR,37237,1816286,chr18,39725,93.7369414726243
HG03579.paternal,0.023325294450436098,1755219,44164,AFR,40941,1751996,chr13,44164,92.70220088760077
HG03579.paternal,0.04974567690580114,1757017,92425,AFR,87404,1751996,chr17,92425,94.56748715174466
HG03579.paternal,0.04699138510236556,1757769,88373,AFR,82600,1751996,chr6,88373,93.4674617813133
HG03579.paternal,0.050331048188369094,1757146,93589,AFR,88439,1751996,chr19,93589,94.4972165532274
HG03579.paternal,0.028749521439509953,1755264,53731,AFR,50463,1751996,chr22,53731,93.91785003070854
HG03579.paternal,0.04451487889903661,1756716,82920,AFR,78200,1751996,chr9,82920,94.30776652194886
HG03579.paternal,0.05466547327296946,1757453,101529,AFR,96072,1751996,chr11,101529,94.6251809827734
HG03579.paternal,0.03172054616318257,1755739,59436,AFR,55693,1751996,chr15,59436,93.70246988357225
HG03579.paternal,0.09017304613428108,1761380,168213,AFR,158829,1751996,chr1,168213,94.42135863458829
HG03579.paternal,0.032540253076299985,1755518,60647,AFR,57125,1751996,chr20,60647,94.19262288324236
HG03579.paternal,0.041711270727727706,1757127,78423,AFR,73292,1751996,chr16,78423,93.45727656427323
HG03579.paternal,0.07346708478911958,1759931,137232,AFR,129297,1751996,chr2,137232,94.21782091640434
HG03579.paternal,0.04724798806409743,1757387,88424,AFR,83033,1751996,chr5,88424,93.90323893965439
HG03579.paternal,0.013556247395386464,1754099,25882,AFR,23779,1751996,chr21,25882,91.8746619272081
HG03579.paternal,0.04491646644911685,1756839,83754,AFR,78911,1751996,chr12,83754,94.21758960766053
HG03579.paternal,0.040779590912246796,1757178,76839,AFR,71657,1751996,chr4,76839,93.25602883952159
HG03579.paternal,0.0509963082838924,1757990,95645,AFR,89651,1751996,chr7,95645,93.73307543520309
HG03579.paternal,0.03230470677909852,1756679,61432,AFR,56749,1751996,chr14,61432,92.37693710118505
HG03579.paternal,0.042333213048581,1756942,79323,AFR,74377,1751996,chr8,79323,93.76473406199968
HG03579.paternal,4.566147495696406e-06,1752024,36,AFR,8,1751996,chrM,36,22.22222222222222
HG03579.paternal,0.054350071153136004,1757477,101000,AFR,95519,1751996,chr3,101000,94.57326732673268
HG03579.paternal,0.04703728275056869,1757542,88216,AFR,82670,1751996,chr10,88216,93.71315861068287
HG03579.paternal,0.021148241151615114,1754614,39725,AFR,37107,1751996,chr18,39725,93.40969162995594
HG01978.paternal,0.02291188076369272,1819580,44164,AMR,41690,1817106,chr13,44164,94.39815234127343
HG01978.paternal,0.048647790763701945,1820946,92425,AMR,88585,1817106,chr17,92425,95.84527995672167
HG01978.paternal,0.04588382136294078,1821884,88373,AMR,83595,1817106,chr6,88373,94.59337127855792
HG01978.paternal,0.049043329495560756,1821369,93589,AMR,89326,1817106,chr19,93589,95.44497750804048
HG01978.paternal,0.028180423739572347,1819561,53731,AMR,51276,1817106,chr22,53731,95.43094303102492
HG01978.paternal,0.04353227546238832,1820764,82920,AMR,79262,1817106,chr9,82920,95.58851905451037
HG01978.paternal,0.05332288045008886,1821507,101529,AMR,97128,1817106,chr11,101529,95.6652779008953
HG01978.paternal,0.031128787383420217,1819891,59436,AMR,56651,1817106,chr15,59436,95.31428763712228
HG01978.paternal,0.08824972332202137,1824323,168213,AMR,160996,1817106,chr1,168213,95.70960627299911
HG01978.paternal,0.031645691323751356,1820153,60647,AMR,57600,1817106,chr20,60647,94.97584381750127
HG01978.paternal,0.040863494392437145,1821112,78423,AMR,74417,1817106,chr16,78423,94.89180470015174
HG01978.paternal,0.07183743356333085,1823353,137232,AMR,130985,1817106,chr2,137232,95.44785472776029
HG01978.paternal,0.04636266342466829,1821099,88424,AMR,84431,1817106,chr5,88424,95.48425766760155
HG01978.paternal,0.013249296686053959,1818889,25882,AMR,24099,1817106,chr21,25882,93.11104242330578
HG01978.paternal,0.04396395011011583,1820810,83754,AMR,80050,1817106,chr12,83754,95.57752465553884
HG01978.paternal,0.03989605130009998,1821283,76839,AMR,72662,1817106,chr4,76839,94.56395840653835
HG01978.paternal,0.04970762961845048,1822175,95645,AMR,90576,1817106,chr7,95645,94.70019342359768
HG01978.paternal,0.03200553321771003,1820279,61432,AMR,58259,1817106,chr14,61432,94.83493944524027
HG01978.paternal,0.04138686183494128,1821061,79323,AMR,75368,1817106,chr8,79323,95.01405645273124
HG01978.paternal,4.402537182178089e-06,1817134,36,AMR,8,1817106,chrM,36,22.22222222222222
HG01978.paternal,0.05299083926637275,1821579,101000,AMR,96527,1817106,chr3,101000,95.57128712871287
HG01978.paternal,0.04588547925022959,1821731,88216,AMR,83591,1817106,chr10,88216,94.75718690486987
HG01978.paternal,0.020724180941339574,1819131,39725,AMR,37700,1817106,chr18,39725,94.90245437382
HG03453.maternal,0.02263494416113149,1820327,44164,AFR,41203,1817366,chr13,44164,93.29544425323793
HG03453.maternal,0.04797679931517373,1822360,92425,AFR,87431,1817366,chr17,92425,94.59670002704895
HG03453.maternal,0.04541943737101894,1822942,88373,AFR,82797,1817366,chr6,88373,93.69038054609439
HG03453.maternal,0.048511391513277345,1822541,93589,AFR,88414,1817366,chr19,93589,94.47050401222366
HG03453.maternal,0.027474033052087652,1821065,53731,AFR,50032,1817366,chr22,53731,93.11570601701067
HG03453.maternal,0.042992829131345174,1821955,82920,AFR,78331,1817366,chr9,82920,94.46575012059817
HG03453.maternal,0.0525572397027227,1823079,101529,AFR,95816,1817366,chr11,101529,94.3730362753499
HG03453.maternal,0.030772095148598973,1820773,59436,AFR,56029,1817366,chr15,59436,94.26778383471297
HG03453.maternal,0.08725928473177441,1826224,168213,AFR,159355,1817366,chr1,168213,94.73405741530084
HG03453.maternal,0.03128710109289318,1821038,60647,AFR,56975,1817366,chr20,60647,93.9452899566343
HG03453.maternal,0.040497189082564625,1822003,78423,AFR,73786,1817366,chr16,78423,94.087193807939
HG03453.maternal,0.07084126813682413,1825292,137232,AFR,129306,1817366,chr2,137232,94.22437915355019
HG03453.maternal,0.04569350122605435,1822513,88424,AFR,83277,1817366,chr5,88424,94.17918212250068
HG03453.maternal,0.013046369626987485,1819510,25882,AFR,23738,1817366,chr21,25882,91.71625067614558
HG03453.maternal,0.04336067157232925,1822112,83754,AFR,79008,1817366,chr12,83754,94.33340497170285
HG03453.maternal,0.03941103489222628,1822383,76839,AFR,71822,1817366,chr4,76839,93.4707635445542
HG03453.maternal,0.049115085014576745,1823452,95645,AFR,89559,1817366,chr7,95645,93.63688640284386
HG03453.maternal,0.03165472366361914,1821150,61432,AFR,57648,1817366,chr14,61432,93.84034379476495
HG03453.maternal,0.040807210568916084,1822325,79323,AFR,74364,1817366,chr8,79323,93.74834537271661
HG03453.maternal,1.595709851527452e-05,1817373,36,AFR,29,1817366,chrM,36,80.55555555555556
HG03453.maternal,0.052393491546251496,1822860,101000,AFR,95506,1817366,chr3,101000,94.56039603960396
HG03453.maternal,0.045422202374715205,1822787,88216,AFR,82795,1817366,chr10,88216,93.8548562619026
HG03453.maternal,0.020393126063200834,1819976,39725,AFR,37115,1817366,chr18,39725,93.42983008181245
HG01978.maternal,0.022864642525870834,1818747,44164,AMR,41585,1816168,chr13,44164,94.16040213748755
HG01978.maternal,0.0486106380032921,1820116,92425,AMR,88477,1816168,chr17,92425,95.72842845550446
HG01978.maternal,0.04602923875755602,1820734,88373,AMR,83807,1816168,chr6,88373,94.83326355334775
HG01978.maternal,0.04903690552962231,1820486,93589,AMR,89271,1816168,chr19,93589,95.38620991783222
HG01978.maternal,0.027770540856360486,1819374,53731,AMR,50525,1816168,chr22,53731,94.03323965680892
HG01978.maternal,0.04350826718068561,1819907,82920,AMR,79181,1816168,chr9,82920,95.490834539315
HG01978.maternal,0.05335208940516301,1820566,101529,AMR,97131,1816168,chr11,101529,95.66823272168543
HG01978.maternal,0.031236117159081412,1818792,59436,AMR,56812,1816168,chr15,59436,95.58516723871054
HG01978.maternal,0.08833391834675208,1823320,168213,AMR,161061,1816168,chr1,168213,95.7482477573077
HG01978.maternal,0.031749914791155874,1819060,60647,AMR,57755,1816168,chr20,60647,95.23142117499629
HG01978.maternal,0.040865109921503474,1820208,78423,AMR,74383,1816168,chr16,78423,94.8484500720452
HG01978.maternal,0.07180206942187213,1822538,137232,AMR,130862,1816168,chr2,137232,95.35822548676694
HG01978.maternal,0.046362411225561104,1820203,88424,AMR,84389,1816168,chr5,88424,95.43675925088212
HG01978.maternal,0.01317030644544732,1818105,25882,AMR,23945,1816168,chr21,25882,92.51603430955876
HG01978.maternal,0.04394358736820358,1819947,83754,AMR,79975,1816168,chr12,83754,95.48797669365045
HG01978.maternal,0.039766385734875384,1820608,76839,AMR,72399,1816168,chr4,76839,94.22168430094092
HG01978.maternal,0.04979260175253441,1821134,95645,AMR,90679,1816168,chr7,95645,94.80788331852162
HG01978.maternal,0.03190462686337486,1819548,61432,AMR,58052,1816168,chr14,61432,94.49798150800885
HG01978.maternal,0.04136642427518795,1820196,79323,AMR,75295,1816168,chr8,79323,94.92202765906484
HG01978.maternal,1.7619476569399814e-05,1816172,36,AMR,32,1816168,chrM,36,88.88888888888889
HG01978.maternal,0.05301871869232797,1820640,101000,AMR,96528,1816168,chr3,101000,95.57227722772278
HG01978.maternal,0.04587867397901854,1820846,88216,AMR,83538,1816168,chr10,88216,94.6971071007527
HG01978.maternal,0.020765750454585955,1818138,39725,AMR,37755,1816168,chr18,39725,95.04090623033355
HG03540.maternal,0.02253334770481562,1818416,44164,AFR,40975,1815227,chr13,44164,92.77918666787428
HG03540.maternal,0.048214002144065606,1819907,92425,AFR,87745,1815227,chr17,92425,94.93643494725453
HG03540.maternal,0.04554744317073961,1820673,88373,AFR,82927,1815227,chr6,88373,93.83748429950325
HG03540.maternal,0.04867727018760991,1820213,93589,AFR,88603,1815227,chr19,93589,94.67245082221201
HG03540.maternal,0.027407494141336846,1819101,53731,AFR,49857,1815227,chr22,53731,92.7900094917273
HG03540.maternal,0.043014132351430076,1819867,82920,AFR,78280,1815227,chr9,82920,94.40424505547516
HG03540.maternal,0.05287859154480851,1820491,101529,AFR,96265,1815227,chr11,101529,94.81527445360439
HG03540.maternal,0.03072157432398626,1818787,59436,AFR,55876,1815227,chr15,59436,94.01036408910424
HG03540.maternal,0.08725908685015324,1824257,168213,AFR,159183,1815227,chr1,168213,94.63180610297658
HG03540.maternal,0.031436173400685434,1818701,60647,AFR,57173,1815227,chr20,60647,94.27176941975695
HG03540.maternal,0.04028641180981764,1820316,78423,AFR,73334,1815227,chr16,78423,93.51083228134604
HG03540.maternal,0.07106596478601271,1822912,137232,AFR,129547,1815227,chr2,137232,94.39999417045587
HG03540.maternal,0.04581038794372684,1820264,88424,AFR,83387,1815227,chr5,88424,94.30358273771827
HG03540.maternal,0.013003755209837825,1817475,25882,AFR,23634,1815227,chr21,25882,91.31442701491385
HG03540.maternal,0.04345119302996202,1819904,83754,AFR,79077,1815227,chr12,83754,94.41578909664015
HG03540.maternal,0.03942023030155869,1820309,76839,AFR,71757,1815227,chr4,76839,93.3861710849959
HG03540.maternal,0.04936635663163236,1820977,95645,AFR,89895,1815227,chr7,95645,93.98818547754718
HG03540.maternal,0.03153316319379362,1819291,61432,AFR,57368,1815227,chr14,61432,93.3845552806355
HG03540.maternal,0.040932941402708714,1820050,79323,AFR,74500,1815227,chr8,79323,93.91979627598553
HG03540.maternal,1.707770687162853e-05,1815232,36,AFR,31,1815227,chrM,36,86.11111111111111
HG03540.maternal,0.05252094493759499,1820607,101000,AFR,95620,1815227,chr3,101000,94.67326732673267
HG03540.maternal,0.04550944776662937,1820589,88216,AFR,82854,1815227,chr10,88216,93.92173755327832
HG03540.maternal,0.020534454794930535,1817628,39725,AFR,37324,1815227,chr18,39725,93.95594713656388
HG03453.paternal,0.02248254683451612,1819011,44164,AFR,40896,1815743,chr13,44164,92.6003079431211
HG03453.paternal,0.048148516379723734,1820513,92425,AFR,87655,1815743,chr17,92425,94.8390586962402
HG03453.paternal,0.045467373412265706,1821306,88373,AFR,82810,1815743,chr6,88373,93.70509092143529
HG03453.paternal,0.04852641481147105,1820967,93589,AFR,88365,1815743,chr19,93589,94.41814743185631
